# Tau0 Delta logL logPrior
8.899844560678925376e+00 1.031746987809123217e+00 1.078181952194123454e+02 -2.708050201102210508e+00
9.243299205806156493e+00 1.525015309460916679e+00 1.078184575653424275e+02 -2.708050201102210508e+00
8.871584749987670548e+00 1.111612040041510596e+00 1.078188786830835966e+02 -2.708050201102210508e+00
9.347066359211579467e+00 1.529944708559194178e+00 1.078190381904499162e+02 -2.708050201102210508e+00
8.978483884474464105e+00 9.167420432014461440e-01 1.078198692230953242e+02 -2.708050201102210508e+00
8.947271377843661000e+00 9.549283580194388721e-01 1.078206548043883970e+02 -2.708050201102210508e+00
9.152386968232066877e+00 7.867788965958093517e-01 1.078223762360676403e+02 -2.708050201102210508e+00
8.877640141099844229e+00 1.092878472596888972e+00 1.078228937622767916e+02 -2.708050201102210508e+00
9.494037288065623414e+00 1.509566218891331912e+00 1.078233697058670089e+02 -2.708050201102210508e+00
9.546398831450149558e+00 1.494716480032340478e+00 1.078243141589800302e+02 -2.708050201102210508e+00
8.882146917944739428e+00 1.283415405766858086e+00 1.078249377816694476e+02 -2.708050201102210508e+00
9.245531828132362406e+00 1.522558406421405941e+00 1.078256261357505537e+02 -2.708050201102210508e+00
9.857457841210591099e+00 1.228286779747600699e+00 1.078264682796207126e+02 -2.708050201102210508e+00
8.900238366094402664e+00 1.321366181512955595e+00 1.078271120724888874e+02 -2.708050201102210508e+00
9.120251963545900509e+00 1.493060902716687677e+00 1.078275547654534847e+02 -2.708050201102210508e+00
9.440736349833843022e+00 7.331247983529149970e-01 1.078285662044433622e+02 -2.708050201102210508e+00
9.039111515577442191e+00 1.456145047957542182e+00 1.078285965677610108e+02 -2.708050201102210508e+00
9.551843997883318949e+00 1.491261193619766390e+00 1.078286978625568224e+02 -2.708050201102210508e+00
9.163128182225614538e+00 1.505430701774835622e+00 1.078292397311665809e+02 -2.708050201102210508e+00
8.880918533387209379e+00 1.270697743202922947e+00 1.078327948938966472e+02 -2.708050201102210508e+00
9.830479593177614106e+00 1.278369742326132208e+00 1.078367868380944969e+02 -2.708050201102210508e+00
9.854594661528047084e+00 1.024513279577290881e+00 1.078378302047040336e+02 -2.708050201102210508e+00
9.008652933002800012e+00 1.432598836582712920e+00 1.078379915834477174e+02 -2.708050201102210508e+00
9.737131802621584953e+00 1.387061472115853844e+00 1.078382756090934862e+02 -2.708050201102210508e+00
8.944607437375816872e+00 1.376074359461662455e+00 1.078386637306203681e+02 -2.708050201102210508e+00
9.074836714545710947e+00 1.469850727551722969e+00 1.078389932846192636e+02 -2.708050201102210508e+00
9.194163149184173989e+00 1.508870840259279422e+00 1.078390292519204081e+02 -2.708050201102210508e+00
8.936164355223558786e+00 1.365933735179148734e+00 1.078391335673814524e+02 -2.708050201102210508e+00
8.956720508525759072e+00 1.388584035755667578e+00 1.078392753367727437e+02 -2.708050201102210508e+00
9.870352301732767231e+00 1.102796799574926156e+00 1.078400119044786720e+02 -2.708050201102210508e+00
9.868077465707097318e+00 1.083014235737278730e+00 1.078404910307522755e+02 -2.708050201102210508e+00
9.043967533655905555e+00 1.453328297868431207e+00 1.078407012402286682e+02 -2.708050201102210508e+00
9.271883897005237074e+00 1.519194146744393903e+00 1.078416964868924879e+02 -2.708050201102210508e+00
9.061742866534119756e+00 8.460999052451692037e-01 1.078428720551642073e+02 -2.708050201102210508e+00
9.512439516231216530e+00 7.464259006147746511e-01 1.078431922720400422e+02 -2.708050201102210508e+00
9.218659088514264965e+00 1.511683190463598336e+00 1.078436929156885071e+02 -2.708050201102210508e+00
9.813767915065191971e+00 1.300258622199454095e+00 1.078442005429623123e+02 -2.708050201102210508e+00
8.873339165922539351e+00 1.151691961171805945e+00 1.078464403113872407e+02 -2.708050201102210508e+00
9.700563557078272225e+00 1.410582842528775638e+00 1.078476266257236489e+02 -2.708050201102210508e+00
9.748332926440095747e+00 1.371872725712098173e+00 1.078496480888644982e+02 -2.708050201102210508e+00
9.862600851946435654e+00 1.067959837316052152e+00 1.078509597986264765e+02 -2.708050201102210508e+00
9.808375184357412735e+00 9.404777660084420177e-01 1.078512798242992830e+02 -2.708050201102210508e+00
9.397158987184237589e+00 1.514823137037922152e+00 1.078517300707884345e+02 -2.708050201102210508e+00
9.866276862560448890e+00 1.096110570913546134e+00 1.078519794215856820e+02 -2.708050201102210508e+00
9.814503127342282696e+00 9.504527204188411016e-01 1.078530509302127598e+02 -2.708050201102210508e+00
9.563923991257818003e+00 1.477581302581576939e+00 1.078532958151517676e+02 -2.708050201102210508e+00
9.762701553634880014e+00 1.356352011644128330e+00 1.078534676633537970e+02 -2.708050201102210508e+00
8.922151458752278330e+00 1.337110318019791855e+00 1.078538898801523942e+02 -2.708050201102210508e+00
9.738188974543186660e+00 8.623444729695174393e-01 1.078539114042969089e+02 -2.708050201102210508e+00
9.273384205921468393e+00 1.514248403994467917e+00 1.078550406845797056e+02 -2.708050201102210508e+00
8.939245817498916225e+00 9.792959369906419909e-01 1.078554641411301986e+02 -2.708050201102210508e+00
8.977430326487301215e+00 1.398799130080914610e+00 1.078560833501975651e+02 -2.708050201102210508e+00
8.912096936847433426e+00 1.027605076838935982e+00 1.078562796580208101e+02 -2.708050201102210508e+00
9.015312567451880810e+00 1.427837103211881287e+00 1.078570603310675864e+02 -2.708050201102210508e+00
9.394273811761154391e+00 1.513028322905447531e+00 1.078572424512646251e+02 -2.708050201102210508e+00
9.631933016297484329e+00 1.446473757109494995e+00 1.078586509226628607e+02 -2.708050201102210508e+00
9.859399425033851472e+00 1.181708581523441826e+00 1.078586703935865359e+02 -2.708050201102210508e+00
9.732668511929043476e+00 1.379930646286058549e+00 1.078611487067206980e+02 -2.708050201102210508e+00
8.877788353917599906e+00 1.201708746048923748e+00 1.078612073335111035e+02 -2.708050201102210508e+00
9.200116325656365390e+00 7.720332584118340113e-01 1.078618383923625004e+02 -2.708050201102210508e+00
9.824672922964500899e+00 1.269162431648411138e+00 1.078639478149951145e+02 -2.708050201102210508e+00
8.965763065755218975e+00 1.383100290971322366e+00 1.078645741701273977e+02 -2.708050201102210508e+00
9.548414665756203235e+00 1.478246149574195423e+00 1.078652991976669000e+02 -2.708050201102210508e+00
9.581942838316416911e+00 7.707449504795260697e-01 1.078653322594141883e+02 -2.708050201102210508e+00
8.879046264293414481e+00 1.159378893052246173e+00 1.078661684339873403e+02 -2.708050201102210508e+00
9.240944829775251890e+00 7.586867266012102817e-01 1.078667085928792204e+02 -2.708050201102210508e+00
9.777131274202243816e+00 1.333433585197937532e+00 1.078679334435836523e+02 -2.708050201102210508e+00
9.702040438992208138e+00 1.399603069261560195e+00 1.078698220189846353e+02 -2.708050201102210508e+00
9.848681745569106027e+00 1.208195760109690209e+00 1.078698292280711968e+02 -2.708050201102210508e+00
9.743262391597095728e+00 8.708843415712144154e-01 1.078700722709876061e+02 -2.708050201102210508e+00
9.725644594678335864e+00 1.381356546913769634e+00 1.078703540261568037e+02 -2.708050201102210508e+00
9.809640992065805420e+00 1.289321638605331000e+00 1.078708007499177057e+02 -2.708050201102210508e+00
9.120671592514476345e+00 1.474922851601902618e+00 1.078713929259899800e+02 -2.708050201102210508e+00
9.860347823091080599e+00 1.096281401964373403e+00 1.078720987829124596e+02 -2.708050201102210508e+00
9.699103024077677659e+00 1.400284609783792433e+00 1.078729437455966718e+02 -2.708050201102210508e+00
9.727058946322308941e+00 1.378970458360943230e+00 1.078729491250718695e+02 -2.708050201102210508e+00
9.772353421918035465e+00 1.335645670111613725e+00 1.078736487484904956e+02 -2.708050201102210508e+00
9.764776916087612335e+00 1.343491891961642537e+00 1.078741554527320972e+02 -2.708050201102210508e+00
9.795040314588927544e+00 1.307912616723095667e+00 1.078742769607392376e+02 -2.708050201102210508e+00
9.843941628099653229e+00 1.217280529145937207e+00 1.078746474088161733e+02 -2.708050201102210508e+00
8.922712408405597984e+00 1.322067972041721884e+00 1.078752933973878925e+02 -2.708050201102210508e+00
9.684213149757093575e+00 1.408774590885927491e+00 1.078766715584460201e+02 -2.708050201102210508e+00
8.982481119580636886e+00 1.390916102243735075e+00 1.078787512883182558e+02 -2.708050201102210508e+00
9.827639850847603498e+00 1.251832543894439098e+00 1.078792925448808404e+02 -2.708050201102210508e+00
8.883035017561983437e+00 1.182112443898840848e+00 1.078794594334477068e+02 -2.708050201102210508e+00
9.691100586304164821e+00 8.308878786321940435e-01 1.078795109648076505e+02 -2.708050201102210508e+00
9.422103425392972298e+00 1.501077592621244294e+00 1.078809239974796270e+02 -2.708050201102210508e+00
9.748901626314820490e+00 1.354898088074682816e+00 1.078826831729104754e+02 -2.708050201102210508e+00
9.687984076928126242e+00 8.298928636859764785e-01 1.078852682244788923e+02 -2.708050201102210508e+00
9.765271942577205877e+00 1.337066141139513054e+00 1.078852704191433105e+02 -2.708050201102210508e+00
9.831057848409505695e+00 1.237942087947719649e+00 1.078872390156414554e+02 -2.708050201102210508e+00
9.132819301181715588e+00 1.471875706708102971e+00 1.078889234190122011e+02 -2.708050201102210508e+00
9.721142819501126908e+00 1.375263369708650263e+00 1.078909382821539111e+02 -2.708050201102210508e+00
9.842161133908597037e+00 1.031369613323003698e+00 1.078913455676996165e+02 -2.708050201102210508e+00
9.196417152813868512e+00 1.488495041891695569e+00 1.078917326250681725e+02 -2.708050201102210508e+00
9.657774889152090481e+00 1.418121247141405306e+00 1.078929091713377062e+02 -2.708050201102210508e+00
9.045605390273447455e+00 8.700631784967884919e-01 1.078931657983444268e+02 -2.708050201102210508e+00
9.853592323347475812e+00 1.091429846874475418e+00 1.078933063627506215e+02 -2.708050201102210508e+00
9.846275163345906023e+00 1.048206766217597341e+00 1.078933114315012460e+02 -2.708050201102210508e+00
9.848225409470046543e+00 1.178946428408973457e+00 1.078933213517650245e+02 -2.708050201102210508e+00
9.283484308854706768e+00 7.515283975455901988e-01 1.078933364049354111e+02 -2.708050201102210508e+00
8.921413138485325689e+00 1.029431500695245472e+00 1.078933432741964111e+02 -2.708050201102210508e+00
9.613277653958983038e+00 1.441189003183614981e+00 1.078936468870781340e+02 -2.708050201102210508e+00
9.712210775472541968e+00 8.497314219578246952e-01 1.078936999361431788e+02 -2.708050201102210508e+00
9.705079288732891385e+00 1.386375839809042443e+00 1.078939504596966117e+02 -2.708050201102210508e+00
9.726664633296028484e+00 1.369212389084273340e+00 1.078940212730638990e+02 -2.708050201102210508e+00
9.027361549780160033e+00 8.866133034966112714e-01 1.078940820266564060e+02 -2.708050201102210508e+00
9.844398732546155273e+00 1.044414429122481502e+00 1.078965403599366937e+02 -2.708050201102210508e+00
9.209243398970615502e+00 1.489113648501132925e+00 1.078968601933849811e+02 -2.708050201102210508e+00
9.772194271428721990e+00 1.322535353925675672e+00 1.078978140775473378e+02 -2.708050201102210508e+00
9.845754639064336899e+00 1.052256390532078534e+00 1.078985123151003904e+02 -2.708050201102210508e+00
8.889686220170608166e+00 1.165669360333871918e+00 1.078992736460236443e+02 -2.708050201102210508e+00
9.206735919827632841e+00 7.753303952354388962e-01 1.078993646110232021e+02 -2.708050201102210508e+00
9.074847673541727389e+00 8.482257327292072047e-01 1.079000768625515576e+02 -2.708050201102210508e+00
9.275597540842438704e+00 1.496967679780677907e+00 1.079006680795660031e+02 -2.708050201102210508e+00
9.454160410131686731e+00 1.488170873697318708e+00 1.079018920971371642e+02 -2.708050201102210508e+00
8.971667962715601519e+00 9.509911398507683300e-01 1.079029942215151010e+02 -2.708050201102210508e+00
9.845768872867591170e+00 1.058554620363848287e+00 1.079032310381710857e+02 -2.708050201102210508e+00
9.317124731383675140e+00 1.498101106529854398e+00 1.079037302700584746e+02 -2.708050201102210508e+00
8.937158001031992427e+00 1.322543427912186820e+00 1.079048468685591331e+02 -2.708050201102210508e+00
9.072841017547874642e+00 1.438295074961135400e+00 1.079075182813839007e+02 -2.708050201102210508e+00
9.750384183188135268e+00 8.882680375152477437e-01 1.079092786620898181e+02 -2.708050201102210508e+00
9.036846301574250617e+00 1.416420375498781636e+00 1.079097399127505952e+02 -2.708050201102210508e+00
8.965251758488788525e+00 9.622430795458432051e-01 1.079097890598422538e+02 -2.708050201102210508e+00
8.965355047233865449e+00 1.355717131824502264e+00 1.079098576120848918e+02 -2.708050201102210508e+00
8.937578048380071749e+00 1.318221181864491998e+00 1.079115241213125671e+02 -2.708050201102210508e+00
9.842489647339313308e+00 1.175289457126377224e+00 1.079123095200638858e+02 -2.708050201102210508e+00
9.403141322550021997e+00 1.490402230542944739e+00 1.079150526214994699e+02 -2.708050201102210508e+00
9.437274700739733291e+00 1.485409123500319062e+00 1.079165971697137110e+02 -2.708050201102210508e+00
8.903990939204382116e+00 1.236221484559880013e+00 1.079169552862380499e+02 -2.708050201102210508e+00
9.752183133327442022e+00 1.333830403426621514e+00 1.079170916063113026e+02 -2.708050201102210508e+00
9.717778133664021212e+00 1.365390019141269784e+00 1.079173320938833740e+02 -2.708050201102210508e+00
9.807750893798338865e+00 1.259370024978773372e+00 1.079186668827635174e+02 -2.708050201102210508e+00
8.902179643110947893e+00 1.111028433980939978e+00 1.079198962803994704e+02 -2.708050201102210508e+00
8.899647096193499252e+00 1.207790126727556146e+00 1.079204129052963737e+02 -2.708050201102210508e+00
8.934612601784493791e+00 1.305850476180248299e+00 1.079213042938657310e+02 -2.708050201102210508e+00
9.528585067792775476e+00 7.618415859391470812e-01 1.079214817311060273e+02 -2.708050201102210508e+00
9.309521846519380972e+00 1.491034152603363472e+00 1.079216042310511767e+02 -2.708050201102210508e+00
9.266632395667855349e+00 1.487782105298102620e+00 1.079221856576418190e+02 -2.708050201102210508e+00
8.898790590846822113e+00 1.189808357618050927e+00 1.079236249792413815e+02 -2.708050201102210508e+00
9.667606489055527774e+00 8.242096786705002120e-01 1.079244602953863108e+02 -2.708050201102210508e+00
8.960037907361718013e+00 9.757327182733955828e-01 1.079244928269826147e+02 -2.708050201102210508e+00
9.463319190781438905e+00 1.477721409784381601e+00 1.079247563877971032e+02 -2.708050201102210508e+00
8.907119906598525816e+00 1.095264038532895556e+00 1.079247936914299970e+02 -2.708050201102210508e+00
8.989986277195676223e+00 1.371359470375461242e+00 1.079260640620296243e+02 -2.708050201102210508e+00
9.309782637993079035e+00 1.489042758234394803e+00 1.079268171114869830e+02 -2.708050201102210508e+00
9.157098448792027057e+00 1.463811046352256451e+00 1.079271700120281423e+02 -2.708050201102210508e+00
8.952893152902021257e+00 1.327917655494549765e+00 1.079288887606501106e+02 -2.708050201102210508e+00
8.911018177802153772e+00 1.086898491711713044e+00 1.079305884731777070e+02 -2.708050201102210508e+00
9.294092615730814799e+00 7.550683342484946214e-01 1.079327713751938660e+02 -2.708050201102210508e+00
8.913673940767829151e+00 1.247885403154417094e+00 1.079328885058336311e+02 -2.708050201102210508e+00
9.842150885117506576e+00 1.114695407642759095e+00 1.079337323308036218e+02 -2.708050201102210508e+00
9.067579581095602137e+00 8.613226649936542856e-01 1.079339128317442658e+02 -2.708050201102210508e+00
9.433827960075854335e+00 7.470316226014418470e-01 1.079342026432247366e+02 -2.708050201102210508e+00
8.952730199172918901e+00 1.323777311080737151e+00 1.079344741433788784e+02 -2.708050201102210508e+00
9.277308598758391867e+00 1.483992243664493671e+00 1.079345944802579709e+02 -2.708050201102210508e+00
9.728288177512386170e+00 8.736077602038102574e-01 1.079349515590107274e+02 -2.708050201102210508e+00
9.744020773266621305e+00 8.897182264795278073e-01 1.079374330114967222e+02 -2.708050201102210508e+00
8.991218711877364100e+00 1.365650694539655152e+00 1.079380789342848175e+02 -2.708050201102210508e+00
9.819691874432352918e+00 1.005404015770560155e+00 1.079388936246050008e+02 -2.708050201102210508e+00
9.052192507507525576e+00 1.411908399901262712e+00 1.079389784477338026e+02 -2.708050201102210508e+00
9.833631503253895900e+00 1.172698304232788091e+00 1.079394221206561326e+02 -2.708050201102210508e+00
9.757641329349134196e+00 1.315800761088112614e+00 1.079394796219183803e+02 -2.708050201102210508e+00
9.026078148003959356e+00 8.998613134608706154e-01 1.079395718119952363e+02 -2.708050201102210508e+00
9.477952752188866015e+00 1.468895999557001231e+00 1.079397554113395756e+02 -2.708050201102210508e+00
9.298604975855175425e+00 1.483472450372517848e+00 1.079399187718283599e+02 -2.708050201102210508e+00
9.403710944902005764e+00 1.480562600753815072e+00 1.079407479922153499e+02 -2.708050201102210508e+00
9.034694319722500921e+00 8.921500241206612447e-01 1.079422246070689368e+02 -2.708050201102210508e+00
8.917655051120192411e+00 1.248123152174952954e+00 1.079424416118825008e+02 -2.708050201102210508e+00
9.418851888904407943e+00 1.478154892785294106e+00 1.079424458658656505e+02 -2.708050201102210508e+00
8.921070295040431475e+00 1.066303487738649691e+00 1.079435054022934253e+02 -2.708050201102210508e+00
9.648169144920474949e+00 1.401816069174722790e+00 1.079436914784784847e+02 -2.708050201102210508e+00
9.340486948235559694e+00 1.482981952027531802e+00 1.079437645577359035e+02 -2.708050201102210508e+00
9.589866388615645221e+00 1.430620990348979715e+00 1.079453103652015926e+02 -2.708050201102210508e+00
9.737163253877339386e+00 1.333868305227981388e+00 1.079456029154242458e+02 -2.708050201102210508e+00
9.091115720597024108e+00 1.430053759743973751e+00 1.079457004766340305e+02 -2.708050201102210508e+00
9.726967659176931846e+00 1.343177052883716804e+00 1.079461823992022431e+02 -2.708050201102210508e+00
9.721746521548283226e+00 1.346723440857694909e+00 1.079484497682019679e+02 -2.708050201102210508e+00
9.257276800469277589e+00 1.476077344717800388e+00 1.079493750885388437e+02 -2.708050201102210508e+00
8.934187703567438632e+00 1.281011548672644551e+00 1.079495634750754789e+02 -2.708050201102210508e+00
8.987601202240487197e+00 9.467217993814815991e-01 1.079497531527488690e+02 -2.708050201102210508e+00
9.735480654185343141e+00 1.333127731689228046e+00 1.079501573304575288e+02 -2.708050201102210508e+00
9.633576342800342474e+00 1.405807153607408155e+00 1.079535561272972330e+02 -2.708050201102210508e+00
9.256106775510122731e+00 1.474245045968786361e+00 1.079536527937891321e+02 -2.708050201102210508e+00
9.310633011581446183e+00 1.478642192637203312e+00 1.079538734608403843e+02 -2.708050201102210508e+00
9.652768176024666857e+00 1.394473560727084616e+00 1.079542293783977271e+02 -2.708050201102210508e+00
9.835337023683901947e+00 1.120363035077065250e+00 1.079545780745480243e+02 -2.708050201102210508e+00
9.061637171157544302e+00 1.409784561135116743e+00 1.079552170980372807e+02 -2.708050201102210508e+00
9.641464752869698174e+00 8.144996196329656879e-01 1.079559566770138872e+02 -2.708050201102210508e+00
9.024763788630151495e+00 1.384393383881826090e+00 1.079562226309461153e+02 -2.708050201102210508e+00
9.492235917487679586e+00 1.458833366993540048e+00 1.079570582855517671e+02 -2.708050201102210508e+00
8.914168252111979385e+00 1.212070438856195143e+00 1.079571940669593317e+02 -2.708050201102210508e+00
9.743536958249913837e+00 1.321292176109972738e+00 1.079571969257933688e+02 -2.708050201102210508e+00
9.314160256563907225e+00 1.477325009583392745e+00 1.079576033808204585e+02 -2.708050201102210508e+00
9.026889453085917836e+00 9.045276980824277224e-01 1.079590944132576027e+02 -2.708050201102210508e+00
9.319476274543035288e+00 1.476825335921625459e+00 1.079592961878458937e+02 -2.708050201102210508e+00
8.949401351177248998e+00 1.010784176504718523e+00 1.079600218777588054e+02 -2.708050201102210508e+00
9.190284924495880858e+00 1.459267998608264616e+00 1.079604278323602955e+02 -2.708050201102210508e+00
9.624313937903851368e+00 8.060186322665849890e-01 1.079609622819596524e+02 -2.708050201102210508e+00
9.207018951270468321e+00 1.462134950281335666e+00 1.079629452718397005e+02 -2.708050201102210508e+00
9.718741165490655476e+00 8.722086693675668023e-01 1.079629687448893947e+02 -2.708050201102210508e+00
9.015826925201949393e+00 9.179678325560782781e-01 1.079647884448508535e+02 -2.708050201102210508e+00
9.114285278825381198e+00 1.431906771320426319e+00 1.079651064498936108e+02 -2.708050201102210508e+00
9.208257035182299433e+00 1.461080820434596195e+00 1.079661966314572226e+02 -2.708050201102210508e+00
9.680454232106676216e+00 8.420574781351992666e-01 1.079670228556762623e+02 -2.708050201102210508e+00
8.913379546183954005e+00 1.144771345052580491e+00 1.079673301571610722e+02 -2.708050201102210508e+00
9.104107534813747904e+00 8.416128990369883267e-01 1.079677098024905320e+02 -2.708050201102210508e+00
9.107097450784547021e+00 1.427301858146679647e+00 1.079683338697287098e+02 -2.708050201102210508e+00
9.633656494157309069e+00 1.399124951573087472e+00 1.079689554079175622e+02 -2.708050201102210508e+00
9.435937849098674945e+00 1.465029690934531947e+00 1.079702960883863199e+02 -2.708050201102210508e+00
9.640251334673312300e+00 1.393790636885359202e+00 1.079726370871092342e+02 -2.708050201102210508e+00
9.554123527210910183e+00 1.433728880409555373e+00 1.079727986141310794e+02 -2.708050201102210508e+00
9.012457802653722538e+00 9.242750198560184538e-01 1.079728357816838127e+02 -2.708050201102210508e+00
9.823665181047079642e+00 1.051676523053411527e+00 1.079733495735087558e+02 -2.708050201102210508e+00
9.699556915651232458e+00 8.589462302261895443e-01 1.079760582387237804e+02 -2.708050201102210508e+00
9.703023925765982938e+00 1.348527258572083110e+00 1.079770381634812679e+02 -2.708050201102210508e+00
9.791976532766781816e+00 1.243633108669204956e+00 1.079774708880544836e+02 -2.708050201102210508e+00
9.168221321191776241e+00 1.446059721811180143e+00 1.079776143048372035e+02 -2.708050201102210508e+00
9.116554995556008123e+00 1.427140204954515657e+00 1.079779928735592875e+02 -2.708050201102210508e+00
8.970224464024797228e+00 1.316375585580032315e+00 1.079789559226745723e+02 -2.708050201102210508e+00
8.917355972247097640e+00 1.169384767945179204e+00 1.079791895138811242e+02 -2.708050201102210508e+00
9.109471534146933891e+00 1.423268242029372077e+00 1.079796645085479696e+02 -2.708050201102210508e+00
9.337635509095136399e+00 1.468991099024387958e+00 1.079800704447873727e+02 -2.708050201102210508e+00
9.112889055383686099e+00 1.424347581392602313e+00 1.079806582803958150e+02 -2.708050201102210508e+00
9.113258995398288320e+00 1.424184719614296046e+00 1.079813842522011242e+02 -2.708050201102210508e+00
9.120054812034720015e+00 8.338890171050595823e-01 1.079815996746341114e+02 -2.708050201102210508e+00
8.919650456049467380e+00 1.126909141130333580e+00 1.079816696129323788e+02 -2.708050201102210508e+00
9.816717324984905346e+00 1.179593508392912327e+00 1.079817684057826028e+02 -2.708050201102210508e+00
9.476183667267365607e+00 1.452548663502077453e+00 1.079828265718335274e+02 -2.708050201102210508e+00
9.316537161847891824e+00 7.586090821025666120e-01 1.079831259488907449e+02 -2.708050201102210508e+00
8.922576680022038076e+00 1.199770572942228997e+00 1.079848961279438413e+02 -2.708050201102210508e+00
8.921990954135138097e+00 1.194861715406091429e+00 1.079853490835584324e+02 -2.708050201102210508e+00
9.194304476880899912e+00 7.948395381632663570e-01 1.079857830799904548e+02 -2.708050201102210508e+00
9.644454638605798991e+00 1.385467716759756218e+00 1.079859358807479879e+02 -2.708050201102210508e+00
9.726650881441528895e+00 1.322851239065585549e+00 1.079860485404502413e+02 -2.708050201102210508e+00
9.810076831640119011e+00 1.195307680952297114e+00 1.079863731927673030e+02 -2.708050201102210508e+00
9.797702588825695003e+00 9.858616925893793903e-01 1.079865291098387274e+02 -2.708050201102210508e+00
9.780331764705589848e+00 9.546745778130408810e-01 1.079885795040502359e+02 -2.708050201102210508e+00
9.309133410948259524e+00 1.464775717166515445e+00 1.079893361224993669e+02 -2.708050201102210508e+00
9.503231989103593236e+00 7.660115763219615959e-01 1.079897048847081038e+02 -2.708050201102210508e+00
9.710148631726156054e+00 1.336121484704943629e+00 1.079898248883173011e+02 -2.708050201102210508e+00
9.607584073323696572e+00 1.403656642464856885e+00 1.079902695928063281e+02 -2.708050201102210508e+00
8.975154303924078647e+00 1.314786586108671163e+00 1.079905985407663707e+02 -2.708050201102210508e+00
8.932971240275925595e+00 1.230974910540107325e+00 1.079928184067465793e+02 -2.708050201102210508e+00
9.497841611665466033e+00 1.443303921977296289e+00 1.079929690882384250e+02 -2.708050201102210508e+00
9.733974977083198254e+00 1.310859222979209981e+00 1.079946301760522971e+02 -2.708050201102210508e+00
9.758588925292805527e+00 1.282415647260498615e+00 1.079946827270641165e+02 -2.708050201102210508e+00
9.198880318205301165e+00 7.944664869072139979e-01 1.079948460655135705e+02 -2.708050201102210508e+00
9.387589390819986335e+00 1.460897399955262355e+00 1.079957062776309016e+02 -2.708050201102210508e+00
9.799764105361628452e+00 1.211860197483887847e+00 1.079964383741058072e+02 -2.708050201102210508e+00
9.735752030530827383e+00 1.307820794481957982e+00 1.079967514107954258e+02 -2.708050201102210508e+00
9.121993619279813004e+00 1.420829669725375721e+00 1.079972981808281105e+02 -2.708050201102210508e+00
9.814904542674366184e+00 1.164500255707974663e+00 1.079973119797853514e+02 -2.708050201102210508e+00
9.610428729602075393e+00 1.399182651496608587e+00 1.079974276213548450e+02 -2.708050201102210508e+00
8.953250874791566005e+00 1.275075559375164591e+00 1.079976690404349995e+02 -2.708050201102210508e+00
9.234509681731978503e+00 1.453236610608412471e+00 1.079981287969709456e+02 -2.708050201102210508e+00
9.235847433787867544e+00 1.453230011831675883e+00 1.079987164239085615e+02 -2.708050201102210508e+00
9.260507095079498541e+00 1.456472245474566440e+00 1.079998237968759724e+02 -2.708050201102210508e+00
9.703415767130536551e+00 8.683326939388942289e-01 1.080000477506462744e+02 -2.708050201102210508e+00
9.306422311629983568e+00 7.630704854714306373e-01 1.080008796250994152e+02 -2.708050201102210508e+00
9.059714998606645864e+00 1.385736883492264537e+00 1.080017130411592206e+02 -2.708050201102210508e+00
9.658234096291211657e+00 1.369530675371616324e+00 1.080021812698847725e+02 -2.708050201102210508e+00
9.789451318973034333e+00 9.785104916830645871e-01 1.080028121190870678e+02 -2.708050201102210508e+00
9.177405761031765863e+00 1.437982719799283382e+00 1.080031765185354971e+02 -2.708050201102210508e+00
9.053122240799146070e+00 8.911840021388827138e-01 1.080032268746352884e+02 -2.708050201102210508e+00
9.697803015323650300e+00 8.646289029671284654e-01 1.080043327913158606e+02 -2.708050201102210508e+00
9.096170321914136991e+00 1.405293188876639121e+00 1.080048527472215198e+02 -2.708050201102210508e+00
8.954524116109762844e+00 1.027320547251628247e+00 1.080049426988296801e+02 -2.708050201102210508e+00
9.308181056077829751e+00 1.458427321611855731e+00 1.080053943612901008e+02 -2.708050201102210508e+00
8.929909631174597351e+00 1.195006164471702714e+00 1.080060483362857582e+02 -2.708050201102210508e+00
8.965409812722178629e+00 1.005788891785298178e+00 1.080062793339994158e+02 -2.708050201102210508e+00
9.130562244787180148e+00 8.323955902714049726e-01 1.080064834528731552e+02 -2.708050201102210508e+00
9.726125904401900613e+00 8.916987477136594231e-01 1.080066058558540192e+02 -2.708050201102210508e+00
8.947669353435774298e+00 1.045459389239863146e+00 1.080071663048028654e+02 -2.708050201102210508e+00
8.986428779130537947e+00 1.317237585381827669e+00 1.080079518905525333e+02 -2.708050201102210508e+00
9.714798118318109132e+00 1.322279041637739683e+00 1.080085871018238777e+02 -2.708050201102210508e+00
9.028479469286722292e+00 1.358453597415160585e+00 1.080098114432853436e+02 -2.708050201102210508e+00
8.973852211114659028e+00 1.298608130716186526e+00 1.080106146138605823e+02 -2.708050201102210508e+00
9.371686693318331152e+00 1.455793210779901203e+00 1.080115657023257398e+02 -2.708050201102210508e+00
9.462406459611615972e+00 1.444201365035159057e+00 1.080115853380811473e+02 -2.708050201102210508e+00
8.940170746971672244e+00 1.072554869687774692e+00 1.080121173870943636e+02 -2.708050201102210508e+00
9.567788623213546728e+00 1.412218460541927012e+00 1.080125033701732491e+02 -2.708050201102210508e+00
9.112248827643359306e+00 1.409338602415612485e+00 1.080130534681038910e+02 -2.708050201102210508e+00
9.529686471027460470e+00 1.424981939508456641e+00 1.080153776262480392e+02 -2.708050201102210508e+00
9.154699347745275162e+00 1.425200336373281473e+00 1.080160608153035469e+02 -2.708050201102210508e+00
